id,title,author,year,resource_type,availability,abstract
19066,El tiempo y la sabiduría en Poxoyëm : un calendario sagrado entre los ayöök de Oaxaca,"Rojas Martinez Gracida, A.                                                         2012",,Doctoral Thesis,open access,"The specific time-count made up of the combination of 20 signs and 13 numbers (260 days), was one of the essential traits of ancient Mesoamerican civilisations. Interestingly, this calendar system persists in some contemporary communities of Southern Mexico and Guatemala, where __daykeepers__, specialists in traditional healing and divination, still utilize it. The present study comprises a documentation of one of these calendars, among the Ayook people of Oaxaca, Mexico. The aim was to record the sacred count of the days, still managed effectively by women, along with its relationship to other culturally significant symbolism, for instance in the realm of ritual, divination, world vision perceptions, and origin narratives. This work expects to shed light on Mesoamerican calendars research, but also provide a respectful and dignified description of Ayook People__s heritage."
19395,The Organization of Archaeological Heritage Management in Europe - 欧洲考古遗产管理的机制,"Willems, W.J.H.                                                         2012",,Event,open access,
18542,New insights into the consumption of maize and other food plants in the pre-Columbian Caribbean from starch grains trapped in human dental calculus,"Mickleburgh, H.L.; Pagan-Jimenez, J.R.                                                         2012",,Article / Letter to editor,open access,
44435,Introduction,"Ó Ríagáin, R.; Popa, C.N.                                                         2012",,Article / Letter to editor,open access,
47918,Preserving Knowledge as a Basic Human Need: on the History of European Archaeological Practices and the Future of Somali Archaeology. An Interview with Sada Mire.,"Linde, S.J. van der; Dries, M.H. van den                                                         2012",,Part of book or chapter of book,open access,
48165,Schöningen: the history and results of 20 years archaeozoological research,"Kolfschoten, M. van                                                         2012",,Article / Letter to editor,closed access,
48168,"Life and death at precolumbian Lavoutte, Saint Lucia, Lesser Antilles","Hofman, C.L.; Hoogland, M.L.P.; Mickleburgh, H.L.; Laffoon, J.E.; Weston, D.A.; Field, M.H.                                                         2012",,Article / Letter to editor,open access,"The Caribbean archaeological record requires immediate attention and protection. Development and natural forces have impacted archaeological sites, destroying or severely damaging them. The precolumbian site of Lavoutte, located in northern Saint Lucia, has been known as a major Late Ceramic Age (A.D. 1000–1500) settlement since the 1960s, but it has been damaged over the past decades by both natural and human processes. Multidisciplinary field and laboratory methodologies were implemented during a rescue project at the site from 2009 to 2010. This paper presents the results of collaborative efforts between local and international organizations. The first goal was to demonstrate the importance of protection and rescue of endangered archaeological sites. Secondly, we aimed to show that by adopting a  multidisciplinary approach including artifact analysis, bioarchaeology, paleoenvironmental reconstruction, and geochemistry, severely damaged sites can be of significant informational value."
23580,Databases of the people aboard the VOC ships Batavia (1629) & Zeewijk (1727) – An analysis of the potential for finding the Dutch castaways’ human remains in Australia.,"Ariese, C.E.                                                         2012",,Book (monograph),open access,"General Introduction  The reefs surrounding the Houtman Abrolhos in Western Australia were a notorious hazard to shipping in the seventeenth and eighteenth centuries (fig. 1). The Dutch East India Company (VOC) made sure to mark this island group on its maps and skippers had strict instructions to avoid coming into contact with these reefs. Even so, the VOC is known to have lost two ships here, Batavia and Zeewijk. Some of the castaways from both of these shipwrecks, although faced by many difficult challenges, managed to reach Batavia, the headquarters of the VOC in the Indies. Their journals and stories have survived in archives. Those who died or were murdered in the Houtman Abrolhos may have left their mark in other ways. Western Australia now possibly possesses a large number of Dutch human remains from the seventeenth and eighteenth centuries. This paper is presented in two sections; the first concerns Batavia and the second focuses on Zeewijk. Each of these sections can be read independently.  When Batavia wrecked on Morning Reef on 4 June 1629, its castaways soon spread out over the islands of the Wallabi Group. Depending on how many of the 200 deceased were buried, the islands may have preserved a significant number of human remains from the Batavia castaways. So far, only ten of these have been discovered and tentatively identified. This paper provides an estimate of how many graves may be found, where they could be and who they might belong to. Furthermore, it also lists those people who survived and whose human remains definitely will not be found. Finally, all of this information has been compiled into three databases - of all the murdered individuals (Appendix I), of all who died in Australian territory (Appendix II) and of all named individuals involved in the Batavia tragedy (Appendix III) - excerpts of which are included as appendixes. The information provided for each individual may be useful in identifying the human remains.  In 1727, Zeewijk was wrecked on Half-Moon Reef in the Pelsaert Group. A large number of survivors would eventually build a seagoing vessel and successfully reach Batavia, but many died before the rescue. These castaways have also left their marks in the Houtman Abrolhos with camp sites and burial sites. This part of the project began with the construction of a database of all men who were (meant to be) on board Zeewijk and their fates (Appendix IV). As a result it has been possible to fill a number of gaps and put names to a number of deaths that until now had been anonymous. The paper focuses specifically on assessing how many of the Zeewijk's castaways may have been buried in the Houtman Abrolhos on Gun Island and on identifying these victims. In addition, it provides accurate crew lists for each section of the voyage and establishes a framework for further research into the individuals who lived aboard Zeewijk.  Significant work has already been undertaken into researching both Batavia and Zeewijk: their wreck sites, land sites and the human remains of the castaways. Henrietta Drake-Brockman's Voyage to Disaster provided the first English translation of the journal of the Batavia's journey and her analysis of this journal led to the discovery of the wreck site. The journals have been researched and translated again by Marit van Huystee. Analyses of the victims, including forensic investigations, have been made by Bernadine Hunneybun, Juliette Pasveer, Daniel Franklin, Alistair Paterson, Len Freedman and others. Finally, the staff of the Western Australian Museum has compiled a large number of reports based on their investigations of Batavia and the associated sites over the years. Zeewijk has also been the focus of in depth research by the Western Australian Museum, most notably by Catharina Ingelman-Sundberg. Translations of (segments of) the Zeewijk journals and documents have been made by Willem Timmers, Louis Zuiderbaan and Cornelis de Heer.  Some of these projects have focused on the castaways and victims, creating lists or databases. However, all of these databases and lists were made using translations or transcripts as their sources. As such, errors (often based on the difficulty of reading the original handwriting or because of the lack of a uniform spelling) have crept in which have been taken over from list to list. Additionally, information that was - accidentally - omitted from these translations and transcripts is equally absent from these lists. To avoid falling into the same pitfalls, this work and the databases (which can be found in the appendixes) are based on the original documents. Studying the documents on microfilm or in high resolution photographs, the author was able to find new information, sort out mistakes and fill in a number of gaps."
33051,Laat - neolithische graven,"Drenth, E.; Meurkens, L.; Baetsen, S.; Bourgeois, Q.P.J.; Gijn, A.L. van; Haaster, H. van; ... ; Leeuwe, R. de                                                         2012",,Part of book or chapter of book,metadata only,
18938,Driven away by a rising sea level: three case-studies taken from the Dutch past,"Bakels, C.C.                                                         2012",,Article in monograph or in proceedings,open access,
20413,Het selectiebeleid van gemeenten - kiezen voor bekende thema's,"Dries, M.H. van den; Vuuren, M. van                                                         2012",,Article / Letter to editor,open access,
18942,Monte Alban y la Memoria Mixteca,"Jansen, M.E.R.G.N.                                                         2012",,External research report,open access,
37630,Connectivity in the south-western part of the Netherlands during the Roman period (AD 0-350),"Bruin, J. de                                                         2012",,Article / Letter to editor,open access,
17629,Preface,"Kamermans, H.; Leusen, M. van; Verhagen, P.                                                         2009",,Part of book or chapter of book,open access,
44568,Natuurlijke historie als exploratie en exploitatie,"Corbey, R.H.A.                                                         2009",,Part of book or chapter of book,open access,"Over levenswetenschappen in de 18de en 19de eeuw als een niet alleen cognitief maar ook politiek project in de context van onder meer dierentuinen, botanische tuinen en musea."
17628,Archaeological prediction and risk management,"Kamermans, H.; Leusen, M. van; Verhagen, P.                                                         2009",,Part of book or chapter of book,open access,
2726858,De archeologische collectie van het KZGW vroeger en nu,"Louwe, Kooijmans L.P.                                                         2009",,Article / Letter to editor,open access,
83028,Van jager tot boer in Nederland,"Louwe Kooijmans, L.P.                                                         2009",,Article / Letter to editor,open access,
32737,The Ideological Significance of Flint for Neolithic and Bronze Age Communities in the Rhine/Meuse Delta of the Netherlands,"Gijn, A.L. van                                                         2009",,Article in monograph or in proceedings,open access,
3194043,Review of [Axe age: Acheulian tool-making from quarry to discard] by [N. Goren-Inbar and G. Sharon],"Roebroeks, J.W.M.; Corbey, R.H.A.                                                         2009",,Book review,open access,
14671,Archaeological resource management and academic archaeology in Europe: some observations.,"Willems, W.J.H.                                                         2009",,Part of book or chapter of book,open access,
77071,The agency factor in the process of Neolithisation – a Dutch case study,"Louwe Kooijmans, L.P.                                                         2009",,Article / Letter to editor,open access,
16061,E-Review,"Linde, S.J. van der                                                         2009",,Article / Letter to editor,open access,
14218,Frontier settlements of the LBK in central Belgium,"Lodewijckx, M.; Bakels, C.C.                                                         2009",,Article in monograph or in proceedings,open access,
14684,"Sahìn Sàu. Curso de lengua mixteca (variante de Ñuu Ndéyà),","Perez, G.A.                                                         2009",,Book (monograph),open access,
17627,The future of archaeological predictive modelling,"Verhagen, P.; Kamermans, H.; Leusen, M. van                                                         2009",,Part of book or chapter of book,open access,
15006,Lenguaje ceremonial en los códices mixtecos,"Jansen, M.E.R.G.N.                                                         2009",,Article in monograph or in proceedings,open access,
14217,Romeinse militaria op een vredig platteland,"Bruin, J. de                                                         2009",,Contribution for newspaper or weekly magazine,open access,
16058,E-Review,"Linde, S.J. van der                                                         2009",,Article / Letter to editor,open access,
16648,Oss-Zevenbergen : de lange termijn-geschiedenis van een prehistorisch grafveld,"Fokkens, H.; Jansen, R.; Van Wijk, I.M.                                                         2009",,Book (monograph),open access,
14242,Henri Frankfort and the Development of Dutch Archaeology in the Near East,"Meijer, D.J.W.                                                         2009",,Article in monograph or in proceedings,open access,
2725346,Van jager tot boer in Nederland,"Louwe, Kooijmans L.P.                                                         2009",,Article / Letter to editor,open access,
14164,Mixtec Writing and Society,"Jansen, M.E.R.G.N.; Van Broekhoven, L.N.K.                                                         2009",,Book (monograph),open access,
15866,A timeless vale. Archaeological and related essays on the Jordan Valley in honour of Gerrit van der Kooij on the occasion of his sixty-fifth birthday.,"Kaptijn, E.; Petit, L.P.                                                         2009",,Book (monograph),some documents under embargo,
32725,Natuursteen,"Gijn, A.L. van; Verbaas, A.                                                         2009",,Part of book or chapter of book,open access,
2724790,Van jager tot boer in Nederland,"Louwe, Kooijmans L.P.                                                         2009",,Article / Letter to editor,open access,
15004,Inauguración de Templos y Dinastías. La Piedra Grabada de Ñuu Yuchi,"Jansen, M.E.R.G.N.                                                         2009",,Article in monograph or in proceedings,open access,
14296,"A Final Upper Palaeolithic site at Nea Farm,Somerley, Hampshire (England) and some reflections on the occupation of Britain.","Barton, N.; Ford, S.; Collcutt, S.; Crowther, J.; Macphail, R.; Rhodes, E.; Gijn, A.L. van                                                         2009",,Part of book or chapter of book,open access,
14157,Voces del Dzaha Dzavui (mixteco clásico). Análisis y Conversión del Vocabulario de fray Francisco de Alvarado (1593),"Jansen, M.E.R.G.N.; Perez, G.A.                                                         2009",,Book (monograph),open access,
13935,Archaeological Prediction and Risk Management. Alternatives to current practice.,"Kamermans, H.; Leusen, M. van; Verhagen, P.                                                         2009",,Book editorial,open access,
49655,Cult places and cultural change in Republican Italy. A contextual approach to religious aspects of rural society after the Roman conquest,"Stek, T.D.                                                         2009",,Book (monograph),open access,
16342,El Lienzo de Otla. Memoria de un Paisaje Sagrado.,"Ruiz Ortiz, V.H.; Jansen, M.E.R.G.N.                                                         2009",,Book (monograph),open access,
14362,La Lengua Señorial de Ñuu Dzaui. Cultura literaria de los antiguos reinos y transformación colonial.,"Jansen, M.E.R.G.N.; Perez, G.A.                                                         2009",,Book (monograph),open access,
14358,Mundo Precolonial y sus Transformaciones a partir del Contacto con los Europeos. Part of: XV. Congreso AHILA ‘Crisis y Problemas en el Mundo Atlántico',"Jansen, M.E.R.G.N.; Ruiz Ortiz, V.H.                                                         2009",,Book editorial,open access,
14297,Clubs and Lounges at Roman Ostia: The Spatial Organisation of a Boomtown Phenomenon (Space Syntax Applied to the Study of Second Century AD ‘Guild Buildings’ at a Roman Port Town),"Stöger, J.J.                                                         2009",,Article in monograph or in proceedings,open access,
19633,Akkers in muren : de reconstructie van vroege akkerbouw in het Nabije oosten,"Cappers, R.T.J.                                                         2008",,Inaugural lecture,open access,
16271,Reconstructing the life history of querns: the case of the LBK site of Geleen-Janskamperveld (NL),"Gijn, A.L. van; Verbaas, A.                                                         2008",,Event,open access,
13003,'Indianenverhalen' : het kwetsbare verleden van de Antillen,"Hofman, C.L.                                                         2008",,Inaugural lecture,open access,
32738,Crossing disciplinary boundaries and national borders. New methods and techniques of archaeological materials from the Caribbean,"Hofman, C.L.; Hoogland, M.L.P.; Gijn, A.L. van                                                         2008",,Part of book or chapter of book,open access,
14241,Bracers or bracelets? About the functionaity and meaning of Bell Beaker wrist-guards,"Fokkens, H.; Achterkamp, I.; Kuijpers, M.H.G.                                                         2008",,Article / Letter to editor,open access,
14897,Sur la genèse de la convention de Malte,"Willems, W.J.H.                                                         2008",,Article / Letter to editor,open access,
37628,Romeins aardewerk in rurale context,"Bruin, J. de                                                         2008",,Article / Letter to editor,open access,
16044,E-review,"Linde, S.J. van der                                                         2008",,Article / Letter to editor,open access,
32721,Het technologische systeem van Ypenburg: een gebruikssporenanalyse van verschillende werktuigtypen,"Gijn, A.L. van; Verbaas, A.                                                         2008",,Part of book or chapter of book,open access,
16045,E-review,"Linde, S.J. van der                                                         2008",,Article / Letter to editor,open access,
13484,Earliest Date for Milk Use in the Near East and Southeastern Europe Linked to Cattle Herding,"Evershed, R.M.; Payne, S.; Sherratt, A.G.; Copley, M.S.; Urem-Kotsu, D.; Kotsakis, K.; ... ; Burton, M.M.                                                         2008",,Article / Letter to editor,closed access,
14168,Paisajes sagrados: códices y arqueología de Ñuu Dzaui.,"Jansen, M.E.R.G.N.; Perez, G.A.                                                         2008",,Article / Letter to editor,open access,
13819,Towards new models,"Fokkens, H.; Arnoldussen, S.                                                         2008",,Part of book or chapter of book,open access,
14421,Querns and other hard stone tools from Geleen-Janskamperveld,"Verbaas, A.; Gijn, A.L. van                                                         2008",,Part of book or chapter of book,open access,
13706,Archaeological resource management and preservation,"Willems, W.J.H.                                                         2008",,Article in monograph or in proceedings,open access,
14237,"Review of: M. Pommeroy-Kellinger and I. Scott (eds.), Recent Developments in Research and Management at World Heritage Sites.","Willems, W.J.H.                                                         2008",,Book review,open access,
32735,De ornamenten van Ypenburg,"Gijn, A.L. van                                                         2008",,Part of book or chapter of book,open access,
16046,E--Review,"Linde, S.J. van der                                                         2008",,Article / Letter to editor,open access,
14256,Language and Archaeology,"Willems, W.J.H.                                                         2008",,Article / Letter to editor,open access,
12975,The temporality of culture changes,"Fokkens, H.                                                         2008",,Part of book or chapter of book,open access,
14298,Neolithic depositions in the Northern Netherlands.,"Wentink, K.; Gijn, A.L. van                                                         2008",,Article in monograph or in proceedings,open access,
14301,Exotic flint and the negotiation of a new identity in the 'margins' of the agricultural world: the case of the Rhine-Meuse delta.,"Gijn, A.L. van                                                         2008",,Part of book or chapter of book,open access,
44439,Marcel Mauss,"Corbey, R.H.A.                                                         2008",,Part of book or chapter of book,open access,
13107,The work of Making Malta: the council of Europe's Archaeology and Planning Committee 1988-1996,"Willems, W.J.H.                                                         2008",,Article / Letter to editor,open access,
16051,E-review,"Linde, S.J. van der                                                         2008",,Article / Letter to editor,open access,
14294,"Were they used as tools? An exploratory functional analysis of abraded potsherds from pre-colonial sites on the island og Guadeloupe, northern Lesser Antilles.","Gijn, A.L. van; Hofman, C.L.                                                         2008",,Article / Letter to editor,open access,
15002,The Ceremonial Center of Monte Negro. A cognitive approach to urbanization in Ñuu Dzaui,"Geurds, A.; Jansen, M.E.R.G.N.                                                         2008",,Article in monograph or in proceedings,open access,
49651,A Roman cult in the Italian countryside? The Compitalia and the shrines of the Lares Compitales,"Stek, T.D.                                                         2008",,Article / Letter to editor,open access,
2725906,"The Archaeology of Syria - From Complex Hunter-Gatherers to Early Urban Society, ca. 16,000-300 BC","Akkermans, P.M.M.G.; Schwartz, G.M.                                                         2003",,Book (monograph),closed access,
2714433,"The Early Bandkeramik settlement of Geleen-Janskamperveld, its intrasite structure and dynamics","Louwe Kooijmans, L.P.                                                         2003",,Article / Letter to editor,closed access,
2725592,Een archeologische top-tien,"Louwe Kooijmans, L.P.                                                         2003",,Article / Letter to editor,closed access,
2719130,Landscape learning and the earliest peopling of Europe,"Roebroeks, J.W.M.                                                         2003",,Part of book or chapter of book,closed access,
2714584,"A Red Fox Vulpus vulpus (Carnivora, Canidae) from the Middle Pleistocene spear horizon at Schoningen (Germany)","Kolfschoten, T. van                                                         2003",,Part of book or chapter of book,closed access,
2726759,Neanderthals as part of the Broader Late Pleistocene Megafauna Extinctions?,"Kolfschoten, T. van; Stewart, J.R.; Markova, A.K.; Musil, R.                                                         2003",,Part of book or chapter of book,closed access,
2718576,Archaeological Approaches to the Long-Term History of the Landscape,"Louwe Kooijmans, L.P.                                                         2003",,Article / Letter to editor,closed access,
8444,The ethnoarchaeology of a 'passive' ethnicity: The Arvanites of Central Greece.,"Bintliff, J.L.                                                         2003",,Part of book or chapter of book,open access,
16708,"Book review : J. Richards, D. Robinson, Digital Archives from Excavation and Fieldwork: A Guide to Good Practice","Kamermans, H.                                                         2003",,Book review,open access,
2726638,AMZ en Akademia,"Louwe Kooijmans, L.P.                                                         2003",,Article / Letter to editor,closed access,
9867,"Archaeology in Europe: Alles wird besser, aber nichts wird gut","Willems, W.J.H.                                                         2003",,Article / Letter to editor,open access,
43105,Destroying the graven image: Religious iconoclasm on the Christian frontier,"Corbey, R.H.A.                                                         2003",,Article / Letter to editor,open access,
14155,"Burials in context, The 1960s inhumations of Catalhoyuk East","Düring, B.S.                                                         2003",,Article / Letter to editor,open access,
8445,Nouvelles prospections sur le site de Tanagra: le project Leiden-Ljubljana.,"Bintliff, J.L.                                                         2003",,Part of book or chapter of book,open access,
44557,Darwin voor de socioloog,"Corbey, R.H.A.                                                         2003",,Article / Letter to editor,open access,
8443,Searching for structure in the Past - or was it 'one damn thing after another'?,"Bintliff, J.L.                                                         2003",,Part of book or chapter of book,open access,
38565,Multiple approaches to the study of bifacial technologies.,"Soressi, M.; Dibble, H.L.                                                         2003",,Book editorial,open access,
9868,L'Association européenne des archéologues; Landscape planning in Latvia,"Willems, W.J.H.                                                         2003",,Article / Letter to editor,open access,
2714633,"Jagers in de wetlands tussen Rijn en Maas, 7500 jaar geleden","Louwe Kooijmans, L.P.                                                         2003",,Article / Letter to editor,closed access,
2726944,"The Hardinxveld sites in the Rhine/Meuse delta, the Netherlands, 5500-4500 cal BC","Louwe Kooijmans, L.P.                                                         2003",,Article / Letter to editor,closed access,
16043,"Archaeological site management: theory, strategies and implementation for the archaeological landscapes of Jericho","Linde, S.J. van der; Williams, T.                                                         2006",,Part of book or chapter of book,open access,
9830,Investigating the Early Pottery Neolithic of Northern Syria: New Evidence from Tell Sabi Abyad,"Akkermans, P.M.M.G.; Cappers, R.; Cavallo, C.; Nieuwenhuyse, O.; Nilhamn, B.; Otte, I.                                                         2006",,Article / Letter to editor,closed access,
12361,Issues in the Economic and Ecological Understanding of the Chora of the Classical Polis in its Social Context: A view from the Intensive Survey Tradition of the Greek Homeland,"Bintliff, J.L.                                                         2006",,Part of book or chapter of book,open access,
38082,Pilgrimage and the temple of death in the ancient Mexican manuscripts,"Frassani, A.                                                         2006",,Part of book or chapter of book,open access,
8455,Tanagra en de antieke steden van Boeotie,"Bintliff, J.L.                                                         2006",,Part of book or chapter of book,open access,
11847,L'acculturation n'est qu'un mot. Cultuurcontact en acculturatieprocessen in de Oudheid: een inleiding,"Naerebout, F.G.; Versluys, M.J.                                                         2006",,Article / Letter to editor,open access,
32629,"Flint, procurement and use","Gijn, A.L. van; Betuw, V. van; Verbaas, A.; Wentink, K.                                                         2006",,Part of book or chapter of book,open access,
8454,Thema nummer 'Archeologie'.,,,Article / Letter to editor,closed access,
14360,Los senoríos de Nuu Dzaui y la expansiön tolteca,"Jansen, M.E.R.G.N.                                                         2006",,Part of book or chapter of book,open access,
11909,The Leiden University Ancient Cities of Boeotia Project: 2005 season at Tanagra,"Bintliff, J.L.                                                         2006",,Article / Letter to editor,open access,
44555,Doden doet leven: De kunst van mammoetsteppe en regenwoud in biologisch perspectief,"Corbey, R.H.A.                                                         2006",,Article / Letter to editor,open access,
32728,"Ornaments of jet, amber and bone","Gijn, A.L. van                                                         2006",,Part of book or chapter of book,open access,
2730281,Bones and stones get lost. The Dutch Palaeolighic heritage in danger,"Kolfschoten, T. van                                                         2006",,Part of book or chapter of book,closed access,
32628,Implements of bone and antler: A Mesolithic tradition continued.,"Gijn, A.L. van                                                         2006",,Part of book or chapter of book,open access,
32627,"Stone, procurement and use","Gijn, A.L. van; Houkes, R.                                                         2006",,Part of book or chapter of book,open access,
2730280,Voorbeeldige voorouders : graven naar de ideeënwereld van prehistorische boerengemeenschappen,"Fokkens, H.                                                         2005",,Inaugural lecture,open access,
2725001,Isotopenarcheologie. De toekomst van het verleden met een toegepaste natuurwetenschap,"Plicht, J. van der                                                         2005",,Inaugural lecture,open access,
32739,"Toolkits and technological choices at the Middle-Neolithic site of Schipluiden, The Netherlands","Gijn, A.L. van                                                         2005",,Book (monograph),open access,
2730673,Databestanden van de opgraving Colmont-Ponderosa 2001,"Verpoorte, A.; Voormolen, B.                                                         2005",,Dataset,open access,"Het veldwerk bestond uit vier onderdelen: oppervlaktekartering van de vindplaats Colmont-Ponderosa, geo-archeologisch booronderzoek, een archeologische proefopgraving, en een veldkartering in de omgeving (zgn. Eiland van Ubachsberg). In het kader van de waardering van oppervlaktevindplaatsen uit het Midden-Paleolithicum is in september 2001 veldwerk uitgevoerd te Colmont-Ponderosa. In dit document zijn de digitale bestanden met primaire veldgegevens en rapportage bijeengebracht. Directe digitale registratie heeft plaatsgevonden voor hoogtemetingen en oppervlaktevondsten. Overige documentatie is ook analoog beschikbaar."
2719696,The netherlands in prehistory: retrospect,"Louwe Kooijmans, L.P.                                                         2005",,Part of book or chapter of book,open access,
32729,"Toolkits, en het technologisch systeem in het Midden-Neolithicum van Schipluiden.","Gijn, A.L. van                                                         2008",,Part of book or chapter of book,open access,
32733,Understanding the function of coral tools from Anse a la Gourde: an experimental approach,"Gijn, A.L. van; Kelly, H.                                                         2008",,Part of book or chapter of book,open access,
77064,Delfland: een fijnschalige kijk op het neolithisatieproces,"Louwe Kooijmans, L.P.                                                         2008",,Part of book or chapter of book,open access,
77065,The earliest pottery in the western part of the North German Plain and its inspirations,"Louwe Kooijmans, L.P.                                                         2008",,Part of book or chapter of book,open access,
13479,"A Sealed Double Cremation at Middle Assyrian Tell Sabi Abyad, Syria","Akkermans, P.M.M.G.; Smits, E.                                                         2008",,Part of book or chapter of book,open access,
14459,Roman Ostia: Space Syntax and the Domestication of Space,"Stöger, J.J.                                                         2007",,Article in monograph or in proceedings,open access,
11416,"The pots and potters of Assyria : technology and organization of production, ceramics sequence and vessel function at Late Bronze Age Tell Sabi Abyad, Syria","Duistermaat, K.                                                         2007",,Doctoral Thesis,open access,"“The Pots and Potters of Assyria” is a comprehensive discussion of all evidence relating to pottery production from the Late Bronze Age site of Tell Sabi Abyad, Syria. Technological, morphological, stylistic and archaeological data are integrated into the understanding of pottery production and use. The pottery itself and its chronological sequence, the shaping and firing techniques, raw materials, wasters and unfired pottery are presented. In addition, workshops and their layout, tools, as well as pottery kilns and their construction are discussed. Together with information on standardization, output and demand, as well as information from contemporary texts, these sources are used to reconstruct the organization of pottery production at the site. A chapter on vessel function and use including a list of Middle Assyrian vessel names concludes the study. Introductory chapters discuss field methodology, the historical background and stratigraphical information. Seven appendices present the database used for this study, the shape typology, a detailed study of the pottery kilns, the results of archaeometric research including thin-section analyses, potters’ marks, and cuneiform texts from Sabi Abyad related to pottery. The thesis is lavishly illustrated, including an extensive catalogue, detailed illustrations of workshops, tools, shaping techniques, kilns, thin-section slides, and vessels in iconography"
2730774,Cracks in the cradle? On the quest for the origins of humankind,"Roebroeks, J.W.M.                                                         2007",,Part of book or chapter of book,open access,
32635,Use-wear analyses of the flint tools from Geleen-Janskamperveld,"Verbaas, A.; Gijn, A.L. van                                                         2007",,Part of book or chapter of book,open access,
83217,Het donkenlandschap in prehistorische tijd.,"Louwe Kooijmans, L.P.; Mol, J.A.; Bakels, C.C.; Wijngaarden-Bakker, L.H. van                                                         2007",,Article / Letter to editor,open access,
77066,The gradual transition to farming in the Lower Rhine Basin,"Louwe Kooijmans, L.P.                                                         2007",,Part of book or chapter of book,open access,
15075,The origins and development of quality assurance in archaeology,"Willems, W.J.H.; Dries, M.H. van den                                                         2007",,Part of book or chapter of book,open access,
12998,Het vorstengraf van Oss re-reconsidered. Archeologisch onderzoek Oss-Vorstengrafdonk 1997-2005.,"Jansen, R.; Fokkens, H.                                                         2007",,External research report,open access,
14258,Met Malta meer mans? Een persoonlijke terugblik,"Willems, W.J.H.                                                         2007",,Part of book or chapter of book,open access,
14254,Review of John Hunter and ian Ralston (eds). Archaeological Resource management in the UK. An introduction.,"Willems, W.J.H.                                                         2007",,Book review,open access,
83216,"Multiple choices, mortuary practices in the Low Countries during the Mesolithic and the Neolithic, 9000-3000 cal BC","Louwe Kooijmans, L.P.                                                         2007",,Part of book or chapter of book,open access,
17626,First thoughts on the incorporation of cultural variables into predictive modelling,"Verhagen, P.; Kamermans, H.; Leusen, M. van; Deeben, J.; Hallewas, D.P.; Zoetbrood, P.                                                         2007",,Part of book or chapter of book,open access,
14420,Biografie van een artefact. Het belang van functionele analyse,"Gijn, A.L. van                                                         2007",,Article / Letter to editor,open access,
15077,"Quality assurance in archaeology, the Dutch perspective","Dries, M.H. van den; Willems, W.J.H.                                                         2007",,Part of book or chapter of book,open access,
16571,"Historia, literatura e ideología de Ñuu Dzaui. El Códice Añute y su contexto histórico-cultural.","Jansen, M.E.R.G.N.; Pérez Jiménez, G.A.                                                         2007",,Book (monograph),open access,
2724184,Isis Capitolina and the Egyptian cults in late Republican Rome,"Versluys, M.J.                                                         2004",,Part of book or chapter of book,closed access,
48196,Rome and Samnium: a dialogue [in Dutch with English summary],"Stek, T.D.                                                         2004",,Article / Letter to editor,open access,
16709,"Review Michael W. Morris, 2002: Soil Science and Archaeology. Three Test Cases from Minoan Crete, Prehistory Monographs 4","Kamermans, H.                                                         2004",,Book review,open access,
2720232,Het vorstengraf van Oss. Een archeologische speurtocht naar een prehistorisch grafveld,"Fokkens, H.; Jansen, R.                                                         2004",,Book (monograph),closed access,
9866,How the EAA came into my life,"Willems, W.J.H.                                                         2004",,Article / Letter to editor,open access,
2719516,"Transition to farming along the lower Rhine and Meuse, 5500-3500 B.C","Louwe Kooijmans, L.P.                                                         2004",,Article / Letter to editor,closed access,
32700,The funcional riddle of 'glossy' Canaanean blades and the Near Eastern threshing sledge,"Anderson, P.C.; Chabot, H.T.J.; Gijn, A.L. van                                                         2004",,Article / Letter to editor,open access,
2718155,Archaeology and Indigenous Peoples: Attitudes towards Power in Ancient Oaxaca,"Jansen, M.E.R.G.N.                                                         2004",,Part of book or chapter of book,closed access,
21022,Deconstructing the crystal ball: the state of the art of predictive modelling for archaeological heritage management in the Netherlands,"Kamermans, H.; Deeben, J.; Hallewas, D.P.; Leusen, M. van; Verhagen, P.; Zoetbrood, P.                                                         2004",,Part of book or chapter of book,open access,
12344,Book marks editorial - Current issues in Archeological Herritage Management,"Willems, W.J.H.                                                         2004",,Article / Letter to editor,closed access,
2726940,Renaming the Mexican Codices,"Jansen, M.E.R.G.N.; Pérez Jiménez, G.A.                                                         2004",,Article / Letter to editor,closed access,
2724458,"Weichselian and Holocene fluvial evolution of the Vézère river valley (Dordogne, France)","Kolfschoten, T. van; Mol, J.; Roebroeks, J.W.M.; Kamermans, H.; Turq, A.                                                         2004",,Article / Letter to editor,closed access,
2730905,"More Seals and Sealings from Neolithic Tell Sabi Abyad, Syria","Akkermans, P.M.M.G.; Duistermaat, K.                                                         2004",,Article / Letter to editor,closed access,
59586,Renaming the Mexican Codices,"Jansen, M.E.R.G.N.; Pérez Jiménez, G.A.                                                         2004",,Article / Letter to editor,open access,
2731089,A Companion to Archaeology,"Bintliff, J.L.                                                         2004",,Book editorial,closed access,
8450,Town and chora of Thespiae in the Imperial Age.,"Bintliff, J.L.                                                         2004",,Part of book or chapter of book,open access,
9858,Dutch Archaeology Quality Standard,"Willems, W.J.H.; Brandt, R.W.                                                         2004",,Book (monograph),open access,
83218,"Een midden-neolithische nederzetting op een kustduin, circa 3700 voor Chr. De opgravingen aan de Noordhoornse weg te Schipluiden","Louwe Kooijmans, L.P.; Hamburg, T.D.                                                         2003",,External research report,open access,
