id,title,author,year,resource_type,availability,abstract
70569,No causal association between 25-hydroxyvitamin D and features of skin aging: evidence from a bidirectional Mendelian Randomization Study.,"Noordam, R.; Hamer, M.A.; Pardo, L.M.; Nat, T. van der; Kiefte-de Jong, J.C.; Kayser, M.; ... ; Gunn, D.A.                                                         2017",,Article / Letter to editor,open access,
3188889,"Design of a software architecture supporting business-to-government information sharing to improve public safety and security: combining business rules, events and blockchain technology","Engelenburg, S. van; Janssen, M.; Klievink, B.                                                         2017",,Article / Letter to editor,open access,"To ensure public safety and security, it is vitally important for governments to collect information from businesses and analyse it. Such information can be used to determine whether transported goods might be suspicious and therefore require physical inspection. Although businesses are obliged to report some information, they are reluctant to share additional information for fear of sharing competitively sensitive information, becoming liable and not being compliant with the law. These reasons are often overlooked in the design of software architectures for information sharing. In the present research, we followed a design science approach to develop a software architecture for business-to-government information sharing. Based on literature and a case study, we elicited the requirements an architecture that provides for the sharing of information should meet to make it acceptable to businesses. We then developed the architecture and evaluated it against the requirements. The architecture consists of a blockchain that stores events and rules for information sharing that are controlled by businesses. For each event, two parties use their private keys to encrypt its Merkle root to confirm that they know the data are correct. This makes it easy to check whether information is reliable and whether an event should be accepted. Access control, metadata and context information enable the context-based sharing of information. This is combined with the encryption and decryption of data to provide access to certain data within an organisation."
70575,Dietary patterns and changes in frailty status: the Rotterdam study.,"Haas, S.C.M. de; Jonge, E.A.L. de; Voortman, T.; Steenweg-de Graaff, J.; Franco, O.H.; Arfan Ikram, M.; ... ; Schoufour, J.D.                                                         2017",,Article / Letter to editor,open access,"PurposeTo determine the associations between a priori and a posteriori derived dietary patterns and a general state of health, measured as the accumulation of deficits in a frailty index.MethodsCross-sectional and longitudinal analysis embedded in the population-based Rotterdam Study (= 2632) aged 45 years. Diet was assessed at baseline (year 2006) using food frequency questionnaires. Dietary patterns were defined a priori using an existing index reflecting adherence to national dietary guidelines and a posteriori using principal component analysis. A frailty index was composed of 38 health deficits and measured at baseline and follow-up (4 years later). Linear regression analyses were performed using adherence to each of the dietary patterns as exposure and the frailty index as outcome (all in-scores).ResultsAdherence to the national dietary guidelines was associated with lower frailty at baseline (−0.05, 95% CI −0.08, −0.02). Additionally, high adherence was associated with lower frailty scores over time (−0.08, 95% CI −0.12, −0.04). The PCA revealed three dietary patterns that we named a “Traditional” pattern, high in legumes, eggs and savory snacks; a “Carnivore” pattern, high in meat and poultry; and a “Health Conscious” pattern, high in whole grain products, vegetables and fruit. In the cross-sectional analyses adherence to these patterns was not associated with frailty. However, adherence to the “Traditional” pattern was associated with less frailty over time (−0.09, 95% CI −0.14, −0.05).ConclusionNo associations were found for adherence to a “healthy” pattern or “Carnivore” pattern. However, Even in a population that is relatively young and healthy, adherence to dietary guidelines or adherence to the Traditional pattern could help to prevent, delay or reverse frailty levels."
52051,Climate change and the vulnerability of electricity generation to water stress in the European Union,"Behrens, P.A.; Vliet, M.T.H. van; Nanninga, T.; Walsh, B.; Rodrigues, J.F.D.                                                         2017",,Article / Letter to editor,open access,
51983,The combined effect of Macondo oil and corexit on sheepshead minnow (Cyprinodon variegatus) during early development,"Bosker, T.; Balen, L. van; Walsh, B.; Sepúldeda, M.S.; Dehuise, S.; Perkins, C.; Griffitt, R.J.                                                         2017",,Article / Letter to editor,open access,
70572,Democracy of the Future. Comment on “Proposals for a Democracy of the Future” by Bruno Frey,"Kantorowicz, J.                                                         2017",,Article / Letter to editor,open access,This short comment gives several directions on how Bruno Frey’s ideas on a democracy of the future could be further developed. It also asks a few questions with the aim of stimulating further discussion. Some examples are derived from the recent Turkish constitutional referendum and the current parliamentary situation in Poland.
75071,"Terrorisme-gedetineerden: over scheiding, spreiding en reintegratie","Rijt, J. van de; Weggemans, D.J.                                                         2017",,Article / Letter to editor,open access,"Het aantal gedetineerden met een extremistische achtergrond vormt slechts een klein deel van de totale gevangenispopulatie. Desalniettemin kunnen zij voor aanzienlijke onrust binnen de muren van de gevangenis zorgen en kunnen hun acties serieuze gevolgen hebben. De Amerikaanse onderzoeker en oud-gevangenisbewaarder Mark Hamm (2013) spreekt dan ook treffend over ‘the Spectaculair Few’. In de discussie omtrent deze bijzondere groep gedetineerden is lange tijd de vraag geweest of zij gespreid dan wel geclusterd moeten worden vastgezet (Bovenkerk 2011b; Veldhuis e.a. 2010; Hamm 2011; Neumann 2010; Veldhuis & Kessels 2013; Veldhuis, Gordijn, Lindenberg & Veenstra 2010; Veldhuis 2015; Weggemans & De Graaf 2015). Naast het dilemma van spreiden of isoleren, staat ook hun resocialisatieproces tegenwoordig in het centrum van de aandacht (Weggemans & De Graaf 2015). In dit artikel wordt de detentie van (vermeende) terroristen verder besproken. Om te beginnen wordt, aan de hand van een korte terugblik, de huidige discussie van enig historisch perspectief voorzien."
70568,"Pitfalls on the Road to Frey's Democracy of the future - Comment on ""Proposals for a Democracy of the Future"" by Bruno Frey","Dimitrova, A.; Steunenberg, B.                                                         2017",,Article / Letter to editor,open access,"In this article, we discuss some of the recent proposals developed by Bruno Frey for making future societies more democratic and prosperous. While sharing Frey’s conviction that new ways of involving citizens in political decision-making in representative democracies are needed, we engage in debate on his proposals on voting rights, referenda and randomized decision-making. We are critical of the random selection of office-holders proposed by Frey, suggesting it may lead to alienation by citizens from the political process and would not really address the perceptional gap between elites and the broader public. Mindful of the pitfalls inherent in the increasing use of referenda, we suggest pre-referendum deliberation rather than the post-referendum conciliation proposed by Frey. Furthermore, we believe that it is almost impossible to propose good solutions without engaging the different arguments and empirical findings exploring the substantive as well as the procedural causes of democratic discontent."
58566,"It’s education, stupid: How globalisation has made education the new political cleavage in Europe","Bovens, M.; Wille, A.C.                                                         2017",,Blog entry,open access,
54652,Tussentijdse toetsing bij levenslange gevangenisstraf: Amerikaanse ‘lessons to be learned’,"Liem, M.C.A.; Schuyt, P.M.                                                         2017",,Article / Letter to editor,open access,"Naar aanleiding van de inwerkingtreding van het Besluit Adviescollege levenslanggestraften  per 1 maart 2017, een eerste stap in een procedure tot tussentijdse toetsing van de levenslange gevangenisstraf,  wordt gekeken naar de Verenigde Staten. Daar wordt de mogelijkheid tot ‘parole’, een met de  tussentijdse toetsing vergelijkbaar systeem, al lange tijd toegepast. In dit artikel wordt ingegaan op de  vraag welke lessen geleerd kunnen worden van de praktijk van de zogenaamde ‘Parole Board hearings’.  Om deze vraag te beantwoorden wordt ingegaan op de achtergrond en werking van parole en de wijze  waarin parole in de praktijk tot uitvoer wordt gebracht. Daarbij wordt aandacht besteed aan de samenstelling  van Parole Boards, de invloed van nabestaanden op de parolebeslissing, het moment waarop die beslissing  wordt genomen en de wijze waarop re-integratie na parole vorm krijgt. Op basis van de valkuilen die in  de Amerikaanse praktijk worden aangetroffen, worden aandachtspunten voor de Nederlandse procedure    geformuleerd."
3191996,Pathway analysis of systemic transcriptome responses to injected polystyrene particles in zebrafish larvae,"Veneman, W.J.; Spaink, H.P.; Brun, N.R.; Bosker, T.; Vijver, M.G.                                                         2017",,Article / Letter to editor,open access,
58024,The impact of “policy paradigms” on energy security issues in protracted conflict environments: the case of Cyprus,"Karakasis, V.                                                         2017",,Article / Letter to editor,open access,"The research question that this article attempts to address is: what are the main policy paradigms that guide the opinion leaders throughout energy security matters within protracted conflict environments? Using the de facto divided island of Cyprus as our single case study, we will deliberately follow grounded theory in order to create conceptual definitions out of rudimentary “working ideas” that involve “protracted conflict environment”, “energy security” and stakes in “decision making”. This research enterprise involves open-ended interviews with the opinion-makers on the Island and “political discourse analysis” that identifies the quintessential aspects of the recently emerged energy debate. Drawing upon the work of Correlje and van der Linde (2006), we highlight two main paradigms: “markets and institutions” and “regions and empire”. In the first one, the business logic prevails upon political expediencies and geopolitical calculations, while in the second one, national and security concerns outweigh the business logic and the potential international economic integration. Through their interaction, we seek to explore how they drive the debate on energy security within the realm of a conflict environment."
50519,American Homicide,"Liem, M.C.A.                                                         2017",,Article / Letter to editor,open access,
49808,Loyal Contradiction within Bureaucracy. A declining scope for loyal contradiction (including appraisal) through voice towards the political and organizational leadership of and colleagues within civil service systems? A comparative analysis.,"Meer, F.M. van der; Dijkstra, G.S.A.                                                         2017",,Article in monograph or in proceedings,open access,
58199,The integration of geography in a curriculum focused to internationalization and interdisciplinarity: A liberal arts & sciences perspective from the U.S. and the Netherlands,"Hudson, P.F.; Hinman, S.E.                                                         2017",,Article / Letter to editor,open access,
58089,The impact of Populist Radical Right Parties on socio-economic policies,"Roeth, L.; Afonso, A.; Spies, D.                                                         2017",,Article / Letter to editor,open access,"Because they are now members of most Western European parliaments, Populist Radical Right Parties (PRRPs) have the potential to influence the formulation of socio-economic policies. However, scholarly attention so far has nearly exclusively focussed on the impact of PRRPs on what is considered their ‘core issue’, that is migration policy. In this paper, we provide the first mixed methods comparative study of the impact of PRRPs on redistributive and (de-)regulative economic policies. Combining quantitative data with qualitative case studies, our results show that the participation of PRRPs in right-wing governments has noteworthy implications for socio-economic policies. Due to the heterogeneous constituencies of PRRPs, these parties not only refrain from welfare state retrenchment but are also less inclined to engage in deregulation compared with right-wing governments without PRRP participation."
81825,Stakeholders in Higher Education Quality Assurance: Richness in Diversity?,"Beerkens, M.                                                         2017",,Article / Letter to editor,open access,
70565,"Wie niet vraagt, die niet wint: Een literatuurverkenning naar de determinanten van vraagverlegenheid voor vrijwillige inzet.","Reijnders, M.A.W.; Schalk, J.; Steen, T.P.S.                                                         2017",,Article / Letter to editor,open access,"A major issue confronting Dutch municipalities is that informal help is not being accepted. This concerns potential clients who avoid or are reluctant to ask for support that can be provided by friends, family, neighbours or volunteers. This phenomenon of non-acceptance is still underexplored and our theoretical understanding is fragmented at best. We explore various explanations for why people avoid seeking help, drawn from various and – until now – largely separate bodies of literature. From an extensive literature review across the disciplines of psychology, sociology and public administration, we distil four possible causes for refusing to accept help. We conclude with a discussion of the practical implications and possible future research avenues."
80776,Science Policies and International Cooperation in the Eastern Neighbourhood of the European Union: An Overview,"Chulitskaya, T.; Mazepus, H.; Ramasheuskaya, I.; Toshkov, D.D.                                                         2017",,Research paper,open access,"Scientific cooperation is an important part of the European Union (EU)’s policy approach towards the countries in its neighbourhood. This has opened up many opportunities for cooperation in the areas of science, technology, research, and innovation between the EU and the Eastern Partnership (EaP) countries. This working paper reviews the institutional and policy parameters of scientific cooperation between the EU and three EaP countries – Belarus, Moldova, and Ukraine. It provides an overview of the science policies in these countries, focusing on the lasting impact of their shared communist legacies and post-Soviet transitions, as well as on their current strategies, institutions, and ambitions in the domain of science, research and development policy. The paper also reviews the place of scientific cooperation in the EU’s science and external policies, focusing on relations with the neighbourhood and the EaP countries in particular. We also take stock of the existing programmes for scientific and educational cooperation and academic mobility between the EU and EaP countries. We present an inventory of relevant projects, with a discussion of the progress, level of participation of the research communities in the EaP, and other relevant parameters, such as the distribution of projects and participating institutions across broad scientific fields as well as disciplines. Altogether, we find that Belarus, Moldova, and Ukraine have registered a considerable degree of participation in the science and research programmes of the EU, but we also identify a number of barriers and structural impediments to a more successful partnership."
79361,Dynamics in Attention to Environmental Problems: Patterns in Four EU Member States,"Breeman, G.; Timmermans, A.                                                         2017",,Article in monograph or in proceedings,open access,
58125,"Multiple Juries, Epistemic Democracy and Institutional Design Conference, Montreal, May 2017","Poama, A.                                                         2017",,Article in monograph or in proceedings,open access,
3285143,Terrorisme en terrorismebestrijding in perspectief,"Muller, E.R.; Bakker, E.                                                         2017",,Part of book or chapter of book,metadata only,
3285144,Krijgsmacht: studies over de organisatie en het optreden,"Muller, E.R.; Bosch, J.M.J.; Jong, I.M. de; Ducheine, P.A.L.                                                         2017",,Book editorial,metadata only,
3285140,De geschiedenis van terrorisme in Nederland,"Muller, E.R.; Bakker, E.                                                         2017",,Part of book or chapter of book,metadata only,
3285141,Contraterrorismestrategieen,"Muller, E.R.                                                         2017",,Part of book or chapter of book,metadata only,
3285142,Terrorismebestrijding: actoren en organisaties in Nederland,"Muller, E.R.                                                         2017",,Part of book or chapter of book,metadata only,
3285139,Terrorisme: terrorisme en terrorismebestrijding [tweede druk],"Muller, E.R.; Bakker, E.; Rosenthal, U.; Wijk, R. de                                                         2017",,Book editorial,metadata only,
3285155,Politie niet te vaak veranderen,"Muller, E.R.                                                         2017",,Part of book or chapter of book,metadata only,
3285157,De Bosatlas van de veiligheid,"Muller, E.R.                                                         2017",,Book editorial,metadata only,
3285149,Tekst en Commentaar openbare orde en veiligheid,"Muller, E.R.; Brainich, E.; Rogier, L.J.J.; Brouwer, J.G.; Schilder, A.E.                                                         2017",,Book editorial,metadata only,
3285150,"Brandweer: studies over organisatie, functioneren en omgeving","Muller, E.R.; Helsloot, I.; Weewer, R.                                                         2017",,Book editorial,metadata only,
3285147,Civiel-militaire samenwerking,"Muller, E.R.                                                         2017",,Part of book or chapter of book,metadata only,
3285148,Krijgsmacht in perspectief,"Muller, E.R.                                                         2017",,Part of book or chapter of book,metadata only,
3285153,Veiligheid en vertrouwen,"Muller, E.R.                                                         2017",,Part of book or chapter of book,metadata only,
3285154,Handhaving: wetenschap en praktijk,"Muller, E.R.                                                         2017",,Part of book or chapter of book,metadata only,
3285145,Krijgsmacht in een democratische rechtsstaat,"Muller, E.R.; Eekelen, W.F. van; Rosenthal, U.                                                         2017",,Part of book or chapter of book,metadata only,
70481,A change management perspective on public sector cutback management: towards a framework for analysis,"Schmidt, E.; Groeneveld, S.; Walle, S. van de                                                         2017",,Article / Letter to editor,open access,"The financial crisis forces public managers to implement cutbacks within their organization. We argue that adopting a change management perspective contributes to our understanding of cutback management by adding a focus on managerial behaviour regarding cutback-related organizational changes. Relying on change management literature, this paper develops a framework for the analysis of cutback management connecting the context, content, process, outcomes and leadership of cutback-related change. From this it follows that managers can be positioned at the intersection of various imperatives, both externally and internally, such as their political leaders and their own subordinates. A research agenda is proposed."
86946,Coordination of industrial symbiosis through anchoring,"Sun, L.; Spekkink, W.; Cuppen, E.; Korevaar, G.                                                         2017",,Article / Letter to editor,open access,"This paper aims to contribute to understanding the dynamics of industrial symbiosis. More specifically, we focus on the dynamics of anchoring as they can be observed in the Chinese context of eco-industrial development. We define anchoring as those activities that (typically local) actors perform to create local physical and institutional conditions conducive to the emergence and further development of industrial symbiosis in a specific regional industrial system. We argue that, in the study of industrial symbiosis dynamics, it is conceptually more useful to focus on anchoring as an activity, rather than anchor tenants as actors. Based on a systematic literature review, we distinguish two types of anchoring activities: institutional and physical. We analyze anchoring dynamics in the case of Qijiang Industrial Symbiosis (Chongqing Municipality) in China. We have identified the physical and institutional anchoring activities, the actors responsible for these activities, and how different anchoring activities build on each other over time. Our case study shows that the attempt to bring about industrial symbiosis in the Qijiang industrial park can be described in a richer way than just 'governmental planning'."
70928,Representative Bureaucracy and Specialist Knowledge in the European Commission.,"Christensen, J.; Bekerom, P.E.A. van den; Voet, J. van der                                                         2017",,Article / Letter to editor,open access,"The article addresses an issue that has received little attention in the literature on representative bureaucracy, namely the relationship between representativeness and specialized expertise in public administration. While representation may strengthen the legitimacy of public bureaucracies, what implications does it have for expert knowledge in these organizations? This issue is examined by looking at the recruitment of civil servants to the European Commission, an international bureaucracy where the question of geographical representation is of fundamental importance. Based on a quantitative analysis of nearly 200 recruitment competitions for the organization from 1958 to 2015, the article finds that competitions related to EU enlargement where nationality was an explicit criterion put significantly less emphasis on specialist qualifications and knowledge than other competitions. This indicates a negative relationship between geographical representation and specialized expertise in recruitment to the European Commission. Implications for broader debates about representative bureaucracy and international public administrations are discussed."
74963,Relation of antioxidant capacity of diet and markers of oxidative status with C-reactive protein and adipocytokines: a prospective study.,"Stringa, N.; Brahimaj, A.; Zaciragic, A.; Dehghan, A.; Ikram, M.A.; Hofman, A.; ... ; Franco, O.H.                                                         2017",,Article / Letter to editor,open access,"Background The role of dietary antioxidants and plasma oxidant-antioxidant status in low-grade chronic inflammation and adipocytokine levels is not established yet. Objectives We aimed to evaluate whether total dietary antioxidant capacity (assessed by dietary ferric reducing antioxidant potential (FRAP)), serum uric acid (UA) and gamma glutamyltransferase (GGT) were associated with low-grade chronic inflammation and circulating adipocytokines. Methods Data of 4506 participants aged ≥ 55 years from the Rotterdam Study were analyzed. Baseline (1990–1993) FRAP score was assessed by a food frequency questionnaire. Baseline UA and GGT levels were assessed in non-fasting serum samples. Serum high sensitivity C-reactive protein (hs-CRP) was measured at baseline and 10 years later. Plasma leptin, adiponectin, plasminogen activator inhibitor-1 (PAI-1) and resistin levels were assessed 10 years later.Results A high FRAP score was associated with lower levels of UA and GGT. Overall, no association was found between FRAP and hs-CRP levels. FRAP score was associated with lower levels of leptin and PAI-1, higher levels of adiponectin, and no difference in resistin levels. Increased levels of UA were associated with higher levels of hs-CRP, PAI-1 and leptin; lower levels of adiponectin and no difference in resistin levels. Similarly, GGT was associated with higher levels of hs-CRP whereas no association was observed between GGT and adipocytokines. Conclusion These findings suggest that overall antioxidant capacity of diet and low levels of UA are associated with circulating adipocytokines whereas no consistent association was found with hs-CRP."
55212,Think tanks and strategic policy-making: the contribution of think tanks to policy advisory systems,"Fraussen, B.                                                         2017",,Article / Letter to editor,open access,"Think tanks have proliferated in most Western democracies over the past three decades and are often considered to be increasingly important actors in public policy. Still, their precise contribution to public policy remains contested. This paper takes the existing literature in a new direction by focusing on the capacity of think tanks to contribute to strategic policy-making and assessing their particular role within policy advisory systems. We propose that strategic policy-making capacity requires three critical features: high levels of research capacity, substantial organizational autonomy and a long-term policy horizon. Subsequently, we assess the potential of think tanks to play this particular role in policy-making, using empirical evidence from structured interviews with a set of prominent Australian think tanks."
70490,Trust Dynamics in Innovation Networks: The Chicago Life Science Cluster,"Giest, S.                                                         2017",,Article / Letter to editor,open access,"Knowledge exchange and collaboration in innovation networks is based on trust. Individuals and organizations within the network further play an important role in creating trusting relationships. Using this as a basis, the article explores the dynamics of trust when relationships and positions within the network change. Counter to the expectation that relationships are formalized in this scenario, the article shows that in the Chicago case, trust is layered. The article concludes that third-party sources of information about trustworthiness are strategically established as a layer in the network and that individuals translate past interactions into lasting organizations that can facilitate trust."
81859,The Effects of Doing More with Less in the Public Sector: Evidence from a Large-Scale Survey,"Esteve, M.; Schuster, C.; Albareda, A.; Losada, C.                                                         2017",,Article / Letter to editor,open access,.
84778,"De verkiezingen: Ondanks ongekende buitenlandse aandacht, veel lost in translation","Berg, C.F. van den; Osch, D.A.G.T. van                                                         2017",,Article / Letter to editor,open access,
70486,What makes political authorities legitimate? Students’ ideas about legitimacy in ﬁve European democracies and hybrid regimes,"Mazepus, H.                                                         2017",,Article / Letter to editor,open access,"Because the legitimacy of political authorities exists only in the eyes of citizens, this study investigates which criteria citizens use to decide that an authority is legitimate. By comparing ideas about what makes political authorities legitimate, this study in five European democracies and hybrid regimes illuminates the ‘demand side of political legitimacy’. Using original student survey data, this article compares expectations of students from the Netherlands, France, Poland, Ukraine, and Russia about how political authorities should acquire the right to rule and how they ought to behave when in office. The analysis shows that the respondents across the five countries use similar criteria for granting legitimacy. Across the five countries, throughput and input were more important criteria for legitimacy than the output produced by authorities. Although several country differences were found, these differences did not align with regime type. The findings challenge the widespread view that what kind of authorities people consider legitimate is determined by their socialization in a particular political regime."
70488,Association of Adherence to a Healthy Diet with Cognitive Decline in European and American Older Adults: A Meta-Analysis within the CHANCES Consortium.,"Berendsen, A.A.; Kang, J.H.; Rest, O. van de; Jankovic, N.; Kampman, E.; Kiefte-de Jong, J.C.; ... ; Groot, L.C. de                                                         2017",,Article / Letter to editor,open access,"To examine the association between a healthy diet, assessed by the Healthy Diet Indicator (HDI), and cognitive decline in older adults. Methods: Data from 21,837 participants aged ≥55 years from 3 cohorts (Survey in Europe on Nutrition and the Elderly, a Concerted Action [SENECA], Rotterdam Study [RS], Nurses' Health Study [NHS]) were analyzed. HDI scores were based on intakes of saturated fatty acids, polyunsaturated fatty acids, mono- and disaccharides, protein, cholesterol, fruits and vegetables, and fiber. The Telephone Interview for Cognitive Status in NHS and Mini-Mental State Examination in RS and SENECA were used to assess cognitive function from multiple repeated measures. Using multivariable-adjusted, mixed linear regression, mean differences in annual rates of cognitive decline by HDI quintiles were estimated. Results: Multivariable-adjusted differences in rates in the highest versus the lowest HDI quintile were 0.01 (95% CI -0.01, 0.02) in NHS, 0.00 (95% CI -0.02, 0.01) in RS, and 0.00 (95% CI -0.05, 0.05) in SENECA with a pooled estimate of 0.00 (95% CI -0.01, 0.01), I2 = 0%. Conclusions: A higher HDI score was not related to reduced rates of cognitive decline in European and American older adults."
75069,Organizational Socialization in Public Administration Research: A Systematic Review and Directions for Future Research,"Moyson, S.; Raaphorst, N.; Groeneveld, S.; Van de Walle, S.                                                         2017",,Article / Letter to editor,open access,"Using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) approach, we conducted a systematic review of 58 public administration studies of organizational socialization. Organizational socialization is the process of mutual adaptation between an organization and its new members. Our findings demonstrate a growing but geographically disparate interest in this issue. Public administration studies contribute to this research area with novel insights into the determinants of organizational socialization and its effects on employees’ public service motivation, Eurocrats’ support of supranational institutions, person–organization fit, and differences in the socialization of male and female public employees. The review also shows that the effects of organizational socialization on the homogenization of employees’ attitudes should not be exaggerated, especially relative to other homogenizing factors such as attraction or selection effects. The reviewed articles are methodologically eclectic, with a recent but growing interest in longitudinal designs. There are also weaknesses in the operationalization of organizational socialization. We conclude with an agenda for future studies on organizational socialization in public administration research."
135510,"Without Blinders: Public Values Scholarship in Political Science, Economics, and Law—Content and Contribution to Public Administration","Graaf, G. de; Wal, Z. van der                                                         2017",,Article / Letter to editor,open access,
70670,Regulating security on the Internet: control versus trust,"Berg, B. van den; Keymolen, E.L.O.                                                         2017",,Article / Letter to editor,open access,"This article focuses on the role of government in relation to cybersecurity. Traditionally, cybersecurity was primarily seen as a technical issue. In recent years, governments have realised that they, too, have a stake in securing the Internet. In their attempts to grapple with cybersecurity, governments often turn to technical solutions to ‘code away’ illegal or undesired behaviours. ‘Techno-regulation’ has become popular because it may seem to be an effective and cheap way of increasing control over end users’ behaviours and increasing cybersecurity. In this article, we will explain why using techno-regulation has significant downsides and, therefore, why it may be unwise to use it as a dominant regulatory strategy for securing the Internet. We argue that other regulatory strategies ought to be considered as well, most importantly: trust. The second part of this article explains that trust can be used as an implicit strategy to increase cybersecurity or as an explicit mechanism for the same goal."
58087,Mode als overheidszaak,"Osch, D.A.G.T. van                                                         2017",,Blog entry,open access,
74960,Association between lutein intake and lung function in adults: the Rotterdam Study.,"Melo van Lent, D.; Leermakers, E.T.; Hofman, A.; Stricker, B.H.; Brusselle, G.G.; Franco, O.H.; ... ; Kiefte-de Jong, J.C.                                                         2017",,Article / Letter to editor,open access,"Lutein, a fat-soluble carotenoid with antioxidant properties, may have an effect on respiratory health. However, the evidence is inconsistent. We aimed to cross-sectionally investigate the association between lutein intake and lung function by measuring forced expiratory volume in 1 s (FEV1), forced vital capacity (FVC) and FEV1/FVC% in adults (aged 45–79 years). We included 4402 participants from the Rotterdam Study, a prospective cohort study in The Netherlands. Lutein intake was assessed using a validated FFQ. Lung function was assessed using spirometry around the same time point as the dietary assessment. No independent association was found between lutein intake and FEV1 (−12·17 (95 % CI −34·21, 9·87) ml per sd increase in lutein) after adjustment for age, sex, height, cohort effect, ethnicity, education, weight, total daily energy intake, smoking status, physical activity, and intakes of fatty acids, dietary fibre, alcohol, β-carotene, β-crypotoxanthin, lycopene and zeaxanthin. There was also no association between lutein and FVC or FEV1/FVC%. However, after stratification by smoking status, lutein intake was significantly associated with lower FEV1/FVC% in current smokers (−1·69 (95 % CI −2·93, −0·45) % per sd increase of lutein) independent of other carotenoids. The present study does not support an independent association between lutein intake and lung function in adults. However, future studies should focus on the potential inverse association between high lutein intake and lung function in specific risk groups such as smokers."
70573,"How to prove, how to interpret and what to do? Uncertainty experiences of street-level tax officials.","Raaphorst, N.                                                         2017",,Article / Letter to editor,open access,"This study examines the kind of uncertainties frontline tax officials working with a trust based inspection approach experience in interacting with citizen-clients. The classical literature on bureaucracy and the street-level bureaucracy literature suggest frontline officials face two kinds of uncertainties: information and interpretation problems. Analysing stories of Dutch frontline tax officials collected through in-depth interviews, this article shows that these two kinds of uncertainty only explain a part of the uncertainties experienced. Respondents also face action problems requiring improvisational judgements. The study furthermore finds that different sources underlie these uncertainties, pointing to possible explanations."
57368,Blue Growth and Sustainable Development in Indian Ocean Governance,"Larik, J.E.; Daniëls, L.; Oosterom, J.; Ruiter, L. de; Smit, L.; Vermeij, A.; Vliet, V. van                                                         2017",,Research paper,open access,"The existing architecture to ensure sustainable development in the high seas in the Indian Ocean exhibits numerous shortcomings. This policy brief addresses the most pressing gaps and proposes a set of policy recommendations, including specific first steps that ought to be taken in the near future. These include Marine Protected Areas (MPAs) as part of spatial management of fisheries, the possibilities of creating new or expanding existing governance instruments, and enhancing enforcement measures that are required to make a multilateral, comprehensive governance instrument for the Indian Ocean effective. The policy brief argues that more advanced forms of governance of regional seas need to be established that will support better cooperation  and communication between governments and wider stakeholder communities. Furthermore, sustainable development in the Indian Ocean requires a well-functioning framework that is geographically inclusive and covers a wide range of species. Developing countries should be given assistance in this process and the private sector, the scientific community as well as local communities should be fully involved. Monitoring, control, and surveillance of any areas covered in existing and future treaties (including MPAs) will also depend on countries and the private sector working together. Uniform standards for fisheries are dependent on effective data collection and reporting, requiring a commitment from all parties involved to gather and share this information.  Together, these recommendations aim to create an inclusive and cooperative governance structure for the Indian Ocean in the service of blue growth."
70580,"Beyond retribution, restoration and procedural justice: The Big Two of communion and agency in victim's perspectives on justice","Pemberton, A.; Aarten, P.G.M.; Mulder, E.                                                         2017",,Article / Letter to editor,open access,"Victims’ perspectives on justice in the aftermath of crime are a key victimological topic. The main justice concepts that have received scholarly victimological attention are retributive justice, value restoration and procedural justice. In this paper, we argue that the so-called Big Two framework – agency and communion – can further help us understand victims’ experiences with justice. Agency refers to a person striving for individuality, while communion refers to the participation of the individual in and connection with a group. According to the framework outlined in this paper, we argue that victimization by crime involves an impaired sense of agency and communion, and justice can be viewed as an attempt to repair both these dimensions. Retributive justice is a prominent means to repair agency, but other options to do so are also open to the victim. A similar observation can be made about value restoration with respect to communion. Acknowledging this can be of particular importance in cases where no offender is apprehended. As to procedural justice, the framework emphasizes the need to distinguish process participation as a means to re-establish agency from participation to re-establish communion with representatives of society."
58011,The effect of community consultation on perceptions of a proposed mine: a case study from southeast Australia,"Walsh, B.M.; Plank, S. van der; Behrens, P.A.                                                         2017",,Article / Letter to editor,open access,"Consultation is the predominant method of community engagement in infrastructure development. Therefore, understanding stakeholder interactions within consultation is critical to acquiring a social licence to operate. While previous research has focused on the factors which contribute to this social licence, little work has been conducted on how mining company consultation strategies influence perception formation. We explore how stakeholder expectations and experience of consultation impact perceptions of proposed mining projects. We undertook a case study of a proposed, large-scale, mineral sands mine in rural Australia using an open and closed-question questionnaire (=32) and semi-structured interviews (=20). We find that there are multiple, diverging understandings of the purpose of consultation both within and between stakeholder groups. The community experience of consultation drove negative perceptions of the proposed mine due to procedural and personal factors. We find several overlaps with the renewable energy (RE) literature, including: calls for two-way communication, (mis)trust of professional stakeholders, and the need for consistent and well-timed consultation. Other factors are not as common in the RE literature, and may be more specific to mining, such as stakeholder disenfranchisement misunderstood as apathy, calls for community involvement in agenda setting, the need for careful selection of company representatives, and the importance of meeting stakeholder expectations of consultation."
57500,Big data analytics for mitigating carbon emissions in smart cities: opportunities and challenges,"Giest, S.N.                                                         2017",,Article / Letter to editor,open access,
